Name,Lat,Long,Year,Mean
CROYDON STATE SCHOOL,-37.8000,145.3000,1950,69.66
CROYDON STATE SCHOOL,-37.8000,145.3000,2030,72.46
CROYDON (SAMUEL STREET),-37.7903,145.2812,1920,69.35
CROYDON (SAMUEL STREET),-37.7903,145.2812,1930,69.34
CROYDON (SAMUEL STREET),-37.7903,145.2812,1940,76.62
CROYDON (SAMUEL STREET),-37.7903,145.2812,1950,72.25
CROYDON (SAMUEL STREET),-37.7903,145.2812,1960,84.78
CROYDON (SAMUEL STREET),-37.7903,145.2812,1970,74.16
CROYDON (SAMUEL STREET),-37.7903,145.2812,1980,76.65
CROYDON (SAMUEL STREET),-37.7903,145.2812,1990,74.6
CROYDON (SAMUEL STREET),-37.7903,145.2812,2000,75.68
CROYDON (SAMUEL STREET),-37.7903,145.2812,2010,66.09
CROYDON (SAMUEL STREET),-37.7903,145.2812,2030,74.24
DANDENONG POST OFFICE,-38.0000,145.2000,1900,63.48
DANDENONG POST OFFICE,-38.0000,145.2000,1910,64.24
DANDENONG POST OFFICE,-38.0000,145.2000,1920,70.55
DANDENONG POST OFFICE,-38.0000,145.2000,1930,71.5
DANDENONG POST OFFICE,-38.0000,145.2000,1940,73.39
DANDENONG POST OFFICE,-38.0000,145.2000,1950,70.42
DANDENONG POST OFFICE,-38.0000,145.2000,1960,71.14
DANDENONG POST OFFICE,-38.0000,145.2000,2030,69.08
BEACONSFIELD 2,-38.0000,145.4167,1930,80.72
BEACONSFIELD 2,-38.0000,145.4167,1940,92.02
BEACONSFIELD 2,-38.0000,145.4167,1950,89.28
BEACONSFIELD 2,-38.0000,145.4167,1960,98.57
BEACONSFIELD 2,-38.0000,145.4167,1970,87.33
BEACONSFIELD 2,-38.0000,145.4167,2030,90.68
DONCASTER,-37.7833,145.1500,1930,61.51
DONCASTER,-37.7833,145.1500,1940,65.06
DONCASTER,-37.7833,145.1500,1950,60.54
DONCASTER,-37.7833,145.1500,1960,71.85
DONCASTER,-37.7833,145.1500,1970,67.01
DONCASTER,-37.7833,145.1500,2030,65.88
DROMANA,-38.4000,145.0000,1880,73.42
DROMANA,-38.4000,145.0000,1890,64.96
DROMANA,-38.4000,145.0000,1900,66.09
DROMANA,-38.4000,145.0000,1910,63.12
DROMANA,-38.4000,145.0000,1920,62.07
DROMANA,-38.4000,145.0000,1930,61.31
DROMANA,-38.4000,145.0000,1940,65.87
DROMANA,-38.4000,145.0000,1950,68.55
DROMANA,-38.4000,145.0000,1960,72.31
DROMANA,-38.4000,145.0000,2030,65.64
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1930,47.47
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1940,52.26
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1950,55.79
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1960,64.17
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1970,57.47
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1980,61.45
BRIGHTON BOWLS CLUB,-37.9252,145.0254,1990,57.38
BRIGHTON BOWLS CLUB,-37.9252,145.0254,2000,57.96
BRIGHTON BOWLS CLUB,-37.9252,145.0254,2030,55.59
ELSTERNWICK,-37.8833,145.0000,1930,46.71
ELSTERNWICK,-37.8833,145.0000,1940,52.75
ELSTERNWICK,-37.8833,145.0000,2030,49.62
ELTHAM,-37.7004,145.1550,1910,52.41
ELTHAM,-37.7004,145.1550,1920,58.17
ELTHAM,-37.7004,145.1550,1930,55.73
ELTHAM,-37.7004,145.1550,1940,60.2
ELTHAM,-37.7004,145.1550,1950,59.8
ELTHAM,-37.7004,145.1550,1960,77.85
ELTHAM,-37.7004,145.1550,1970,68.83
ELTHAM,-37.7004,145.1550,1980,69.85
ELTHAM,-37.7004,145.1550,1990,62.29
ELTHAM,-37.7004,145.1550,2000,61.5
ELTHAM,-37.7004,145.1550,2010,47.25
ELTHAM,-37.7004,145.1550,2020,54.51
ELTHAM,-37.7004,145.1550,2030,60.6
EPPING,-37.6312,144.9846,1910,46.84
EPPING,-37.6312,144.9846,1920,51.64
EPPING,-37.6312,144.9846,1930,51.94
EPPING,-37.6312,144.9846,1940,51.55
EPPING,-37.6312,144.9846,1950,54.03
EPPING,-37.6312,144.9846,1960,65.46
EPPING,-37.6312,144.9846,1970,53.64
EPPING,-37.6312,144.9846,1980,59.81
EPPING,-37.6312,144.9846,1990,55.12
EPPING,-37.6312,144.9846,2000,54.43
EPPING,-37.6312,144.9846,2010,47.13
EPPING,-37.6312,144.9846,2020,49.57
EPPING,-37.6312,144.9846,2030,53.2
ESSENDON 1,-37.7333,144.9000,1900,54.54
ESSENDON 1,-37.7333,144.9000,1910,47.31
ESSENDON 1,-37.7333,144.9000,1920,49.75
ESSENDON 1,-37.7333,144.9000,1930,46.28
ESSENDON 1,-37.7333,144.9000,1940,51.2
ESSENDON 1,-37.7333,144.9000,1950,52.82
ESSENDON 1,-37.7333,144.9000,1960,56.76
ESSENDON 1,-37.7333,144.9000,2030,50.81
ESSENDON AIRPORT,-37.7276,144.9066,1930,54.55
ESSENDON AIRPORT,-37.7276,144.9066,1940,50.1
ESSENDON AIRPORT,-37.7276,144.9066,1950,47.98
ESSENDON AIRPORT,-37.7276,144.9066,1960,54.17
ESSENDON AIRPORT,-37.7276,144.9066,1970,48.54
ESSENDON AIRPORT,-37.7276,144.9066,1980,53.58
ESSENDON AIRPORT,-37.7276,144.9066,2010,41.39
ESSENDON AIRPORT,-37.7276,144.9066,2020,45.43
ESSENDON AIRPORT,-37.7276,144.9066,2030,48.55
FLEMINGTON RACECOURSE,-37.7915,144.9067,1910,40.36
FLEMINGTON RACECOURSE,-37.7915,144.9067,1920,47.33
FLEMINGTON RACECOURSE,-37.7915,144.9067,1930,43.96
FLEMINGTON RACECOURSE,-37.7915,144.9067,1940,48.87
FLEMINGTON RACECOURSE,-37.7915,144.9067,1950,47.29
FLEMINGTON RACECOURSE,-37.7915,144.9067,1960,55.28
FLEMINGTON RACECOURSE,-37.7915,144.9067,1970,48.48
FLEMINGTON RACECOURSE,-37.7915,144.9067,1980,55.14
FLEMINGTON RACECOURSE,-37.7915,144.9067,1990,50.6
FLEMINGTON RACECOURSE,-37.7915,144.9067,2000,52.63
FLEMINGTON RACECOURSE,-37.7915,144.9067,2010,42.37
FLEMINGTON RACECOURSE,-37.7915,144.9067,2020,47.1
FLEMINGTON RACECOURSE,-37.7915,144.9067,2030,48.6
FLINDERS STATE SCHOOL,-38.5000,145.0000,1890,74.81
FLINDERS STATE SCHOOL,-38.5000,145.0000,1900,73.19
FLINDERS STATE SCHOOL,-38.5000,145.0000,1910,74.74
FLINDERS STATE SCHOOL,-38.5000,145.0000,1920,60.67
FLINDERS STATE SCHOOL,-38.5000,145.0000,1930,71.13
FLINDERS STATE SCHOOL,-38.5000,145.0000,1940,69.78
FLINDERS STATE SCHOOL,-38.5000,145.0000,2030,70.31
HMAS CERBERUS,-38.3667,145.1833,1940,70.3
HMAS CERBERUS,-38.3667,145.1833,1950,69.83
HMAS CERBERUS,-38.3667,145.1833,1960,70.65
HMAS CERBERUS,-38.3667,145.1833,1970,56.72
HMAS CERBERUS,-38.3667,145.1833,1980,65.14
HMAS CERBERUS,-38.3667,145.1833,2030,66.63
FRANKSTON 1,-38.1500,145.1000,1900,59.98
FRANKSTON 1,-38.1500,145.1000,1910,47.95
FRANKSTON 1,-38.1500,145.1000,1920,60.21
FRANKSTON 1,-38.1500,145.1000,1940,57.59
FRANKSTON 1,-38.1500,145.1000,1950,60.91
FRANKSTON 1,-38.1500,145.1000,1960,67.81
FRANKSTON 1,-38.1500,145.1000,2030,59.84
FRANKSTON 3,-38.1500,145.1000,1950,64.69
FRANKSTON 3,-38.1500,145.1000,2030,69.54
GARFIELD,-38.0686,145.6828,1900,72.55
GARFIELD,-38.0686,145.6828,1910,75.35
GARFIELD,-38.0686,145.6828,1920,68.09
GARFIELD,-38.0686,145.6828,1940,73.52
GARFIELD,-38.0686,145.6828,1950,70.52
GARFIELD,-38.0686,145.6828,1960,80.88
GARFIELD,-38.0686,145.6828,1970,71.26
GARFIELD,-38.0686,145.6828,1980,73.77
GARFIELD,-38.0686,145.6828,1990,72.84
GARFIELD,-38.0686,145.6828,2000,79.36
GARFIELD,-38.0686,145.6828,2030,73.88
GEMBROOK,-37.9500,145.5667,1880,100.66
GEMBROOK,-37.9500,145.5667,1890,97.74
GEMBROOK,-37.9500,145.5667,1910,99.44
GEMBROOK,-37.9500,145.5667,1920,96.81
GEMBROOK,-37.9500,145.5667,1930,105.01
GEMBROOK,-37.9500,145.5667,1940,115.48
GEMBROOK,-37.9500,145.5667,1950,104.73
GEMBROOK,-37.9500,145.5667,1960,95.53
GEMBROOK,-37.9500,145.5667,2030,101.84
GLENROY,-37.7167,144.9333,1940,63.41
GLENROY,-37.7167,144.9333,1950,52.01
GLENROY,-37.7167,144.9333,1960,59.81
GLENROY,-37.7167,144.9333,2030,56.21
GLEN WAVERLEY (SYNDAL),-37.9000,145.2000,1950,64.24
GLEN WAVERLEY (SYNDAL),-37.9000,145.2000,1960,75.04
GLEN WAVERLEY (SYNDAL),-37.9000,145.2000,1970,70.25
GLEN WAVERLEY (SYNDAL),-37.9000,145.2000,2030,71.68
HASTINGS POST OFFICE,-38.3167,145.2000,1880,83.44
HASTINGS POST OFFICE,-38.3167,145.2000,1890,71.81
HASTINGS POST OFFICE,-38.3167,145.2000,1900,62.67
HASTINGS POST OFFICE,-38.3167,145.2000,1910,63.1
HASTINGS POST OFFICE,-38.3167,145.2000,1920,70.34
HASTINGS POST OFFICE,-38.3167,145.2000,1930,74.74
HASTINGS POST OFFICE,-38.3167,145.2000,1940,73.67
HASTINGS POST OFFICE,-38.3167,145.2000,1950,66.99
HASTINGS POST OFFICE,-38.3167,145.2000,1960,70.28
HASTINGS POST OFFICE,-38.3167,145.2000,2030,70.64
HAWTHORN,-37.8000,145.0500,1910,60.74
HAWTHORN,-37.8000,145.0500,1920,55.12
HAWTHORN,-37.8000,145.0500,1930,49.3
HAWTHORN,-37.8000,145.0500,1940,55.08
HAWTHORN,-37.8000,145.0500,1950,55.86
HAWTHORN,-37.8000,145.0500,2030,55.66
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1930,87.33
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1940,85.01
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1950,81.88
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1960,91.0
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1970,81.64
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1980,78.13
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,1990,83.92
HEALESVILLE (BADGER CRK SANCTUARY),-37.6833,145.5333,2030,83.96
HEALESVILLE (MOUNT TOOLE BE WONG),-37.6500,145.5000,1950,101.99
HEALESVILLE (MOUNT TOOLE BE WONG),-37.6500,145.5000,2030,103.14
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,1920,103.27
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,1930,99.1
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,1940,103.55
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,1950,97.19
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,1960,115.95
HEALESVILLE (MOUNT ST LEONARD),-37.6000,145.5000,2030,102.96
HEIDELBERG (ROSANNA),-37.7500,145.0000,1910,54.59
HEIDELBERG (ROSANNA),-37.7500,145.0000,1920,54.89
HEIDELBERG (ROSANNA),-37.7500,145.0000,1930,51.86
HEIDELBERG (ROSANNA),-37.7500,145.0000,1940,50.87
HEIDELBERG (ROSANNA),-37.7500,145.0000,1950,57.84
HEIDELBERG (ROSANNA),-37.7500,145.0000,1960,69.5
HEIDELBERG (ROSANNA),-37.7500,145.0000,2030,56.55
HIGHETT CSIRO,-37.9500,145.0333,1950,69.53
HIGHETT CSIRO,-37.9500,145.0333,2030,70.08
OFFICER (JESMOND DENE),-38.0500,145.4000,1890,74.45
OFFICER (JESMOND DENE),-38.0500,145.4000,1900,67.39
OFFICER (JESMOND DENE),-38.0500,145.4000,1910,64.06
OFFICER (JESMOND DENE),-38.0500,145.4000,1920,67.13
OFFICER (JESMOND DENE),-38.0500,145.4000,1930,66.11
OFFICER (JESMOND DENE),-38.0500,145.4000,1940,63.26
OFFICER (JESMOND DENE),-38.0500,145.4000,1950,57.44
OFFICER (JESMOND DENE),-38.0500,145.4000,1960,70.96
OFFICER (JESMOND DENE),-38.0500,145.4000,1970,70.1
OFFICER (JESMOND DENE),-38.0500,145.4000,2030,66.69
KALLISTA FORESTRY,-37.9000,145.3833,1930,130.71
KALLISTA FORESTRY,-37.9000,145.3833,1940,109.59
KALLISTA FORESTRY,-37.9000,145.3833,1950,109.23
KALLISTA FORESTRY,-37.9000,145.3833,1960,126.11
KALLISTA FORESTRY,-37.9000,145.3833,1970,102.94
KALLISTA FORESTRY,-37.9000,145.3833,1980,109.82
KALLISTA FORESTRY,-37.9000,145.3833,2030,110.74
KALKALLO,-37.5167,144.9500,1950,51.41
KALKALLO,-37.5167,144.9500,1960,54.27
KALKALLO,-37.5167,144.9500,2030,51.37
KALORAMA,-37.8000,145.3000,1930,93.16
KALORAMA,-37.8000,145.3000,1940,107.99
KALORAMA,-37.8000,145.3000,1950,97.21
KALORAMA,-37.8000,145.3000,2030,98.72
KANGAROO GROUND,-37.6830,145.2518,1990,73.04
KANGAROO GROUND,-37.6830,145.2518,2000,67.69
KANGAROO GROUND,-37.6830,145.2518,2010,56.84
KANGAROO GROUND,-37.6830,145.2518,2030,65.52
KEW,-37.8167,145.0333,1870,67.58
KEW,-37.8167,145.0333,1880,64.58
KEW,-37.8167,145.0333,1890,59.87
KEW,-37.8167,145.0333,1900,56.23
KEW,-37.8167,145.0333,1920,57.1
KEW,-37.8167,145.0333,1930,55.74
KEW,-37.8167,145.0333,1940,61.27
KEW,-37.8167,145.0333,1950,62.06
KEW,-37.8167,145.0333,1960,71.63
KEW,-37.8167,145.0333,1970,62.81
KEW,-37.8167,145.0333,2030,61.17
KINGLAKE,-37.5333,145.3333,1910,104.51
KINGLAKE,-37.5333,145.3333,1920,103.88
KINGLAKE,-37.5333,145.3333,1930,95.63
KINGLAKE,-37.5333,145.3333,1940,109.18
KINGLAKE,-37.5333,145.3333,1950,103.87
KINGLAKE,-37.5333,145.3333,1960,103.68
KINGLAKE,-37.5333,145.3333,2030,101.12
KOO WEE RUP,-38.2000,145.5000,1910,61.94
KOO WEE RUP,-38.2000,145.5000,1920,65.77
KOO WEE RUP,-38.2000,145.5000,1930,65.54
KOO WEE RUP,-38.2000,145.5000,1940,65.77
KOO WEE RUP,-38.2000,145.5000,1950,63.42
KOO WEE RUP,-38.2000,145.5000,1960,71.21
KOO WEE RUP,-38.2000,145.5000,2030,65.1
LANG LANG,-38.2627,145.5639,1920,65.89
LANG LANG,-38.2627,145.5639,1930,66.79
LANG LANG,-38.2627,145.5639,1940,71.0
LANG LANG,-38.2627,145.5639,1950,71.06
LANG LANG,-38.2627,145.5639,1960,79.65
LANG LANG,-38.2627,145.5639,1970,67.44
LANG LANG,-38.2627,145.5639,1980,71.87
LANG LANG,-38.2627,145.5639,1990,72.66
LANG LANG,-38.2627,145.5639,2000,71.39
LANG LANG,-38.2627,145.5639,2010,64.89
LANG LANG,-38.2627,145.5639,2020,70.25
LANG LANG,-38.2627,145.5639,2030,70.68
LANGWARRIN (BAXTER),-38.1667,145.1667,2030,76.56
LAUNCHING PLACE (DON VALLEY),-37.7500,145.6000,2030,83.78
LILYDALE,-37.7561,145.3592,1890,82.45
LILYDALE,-37.7561,145.3592,1900,69.08
LILYDALE,-37.7561,145.3592,1910,71.95
LILYDALE,-37.7561,145.3592,1920,72.59
LILYDALE,-37.7561,145.3592,1930,70.48
LILYDALE,-37.7561,145.3592,1940,80.91
LILYDALE,-37.7561,145.3592,1950,74.31
LILYDALE,-37.7561,145.3592,1960,86.5
LILYDALE,-37.7561,145.3592,1970,70.43
LILYDALE,-37.7561,145.3592,1980,76.1
LILYDALE,-37.7561,145.3592,1990,73.71
LILYDALE,-37.7561,145.3592,2000,76.79
LILYDALE,-37.7561,145.3592,2010,58.79
LILYDALE,-37.7561,145.3592,2030,73.7
LOCH,-38.3667,145.7333,1900,94.35
LOCH,-38.3667,145.7333,1910,86.21
LOCH,-38.3667,145.7333,1920,71.84
LOCH,-38.3667,145.7333,1930,88.96
LOCH,-38.3667,145.7333,1940,87.39
LOCH,-38.3667,145.7333,1950,85.25
LOCH,-38.3667,145.7333,1960,101.79
LOCH,-38.3667,145.7333,1970,88.13
LOCH,-38.3667,145.7333,1980,86.72
LOCH,-38.3667,145.7333,2030,87.89
VIEWBANK,-37.7408,145.0972,2000,86.96
VIEWBANK,-37.7408,145.0972,2010,52.14
VIEWBANK,-37.7408,145.0972,2020,55.97
VIEWBANK,-37.7408,145.0972,2030,58.15
MALVERN (YANKO),-37.8333,145.0833,1930,57.46
MALVERN (YANKO),-37.8333,145.0833,1940,62.35
MALVERN (YANKO),-37.8333,145.0833,1950,61.96
MALVERN (YANKO),-37.8333,145.0833,2030,61.82
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1900,99.42
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1910,103.7
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1920,105.35
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1930,95.47
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1940,98.5
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1950,96.85
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1960,112.29
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1970,87.82
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1980,93.06
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,1990,92.17
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,2000,90.52
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,2010,78.28
MAROONDAH WEIR (MELBOURNE WATER),-37.6390,145.5497,2030,95.52
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1860,56.64
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1870,54.25
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1880,57.4
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1890,53.06
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1900,51.28
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1910,52.41
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1920,56.54
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1930,52.67
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1940,55.53
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1950,55.08
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1960,62.52
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1970,51.37
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1980,57.02
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,1990,51.32
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,2000,55.26
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,2010,44.07
MELBOURNE REGIONAL OFFICE,-37.8075,144.9700,2030,53.76
MONBULK (SPRING ROAD),-37.8808,145.4231,2020,94.2
MONBULK (SPRING ROAD),-37.8808,145.4231,2030,98.18
MICKLEHAM,-37.5547,144.8788,1910,52.03
MICKLEHAM,-37.5547,144.8788,1920,54.88
MICKLEHAM,-37.5547,144.8788,1930,51.68
MICKLEHAM,-37.5547,144.8788,1940,52.12
MICKLEHAM,-37.5547,144.8788,1950,55.49
MICKLEHAM,-37.5547,144.8788,1960,62.36
MICKLEHAM,-37.5547,144.8788,1970,53.25
MICKLEHAM,-37.5547,144.8788,1980,52.89
MICKLEHAM,-37.5547,144.8788,1990,49.88
MICKLEHAM,-37.5547,144.8788,2000,48.06
MICKLEHAM,-37.5547,144.8788,2030,51.96
MITCHAM,-37.8219,145.1906,1940,67.63
MITCHAM,-37.8219,145.1906,1950,73.85
MITCHAM,-37.8219,145.1906,1960,85.5
MITCHAM,-37.8219,145.1906,1970,69.04
MITCHAM,-37.8219,145.1906,1980,73.3
MITCHAM,-37.8219,145.1906,1990,66.8
MITCHAM,-37.8219,145.1906,2000,72.05
MITCHAM,-37.8219,145.1906,2010,62.93
MITCHAM,-37.8219,145.1906,2020,61.56
MITCHAM,-37.8219,145.1906,2030,70.33
MONBULK,-37.9000,145.4000,1930,96.41
MONBULK,-37.9000,145.4000,1940,136.19
MONBULK,-37.9000,145.4000,2030,99.74
MONTROSE,-37.8021,145.3679,1920,83.75
MONTROSE,-37.8021,145.3679,1940,85.73
MONTROSE,-37.8021,145.3679,1950,76.33
MONTROSE,-37.8021,145.3679,1960,103.52
MONTROSE,-37.8021,145.3679,1970,81.83
MONTROSE,-37.8021,145.3679,1980,86.36
MONTROSE,-37.8021,145.3679,2000,78.26
MONTROSE,-37.8021,145.3679,2010,76.87
MONTROSE,-37.8021,145.3679,2020,86.63
MONTROSE,-37.8021,145.3679,2030,84.88
MOORABBIN AIRPORT,-37.9800,145.0962,1950,64.32
MOORABBIN AIRPORT,-37.9800,145.0962,1960,66.06
MOORABBIN AIRPORT,-37.9800,145.0962,1970,60.34
MOORABBIN AIRPORT,-37.9800,145.0962,1980,63.8
MOORABBIN AIRPORT,-37.9800,145.0962,1990,57.13
MOORABBIN AIRPORT,-37.9800,145.0962,2000,54.07
MOORABBIN AIRPORT,-37.9800,145.0962,2010,51.91
MOORABBIN AIRPORT,-37.9800,145.0962,2020,54.98
MOORABBIN AIRPORT,-37.9800,145.0962,2030,58.6
MORDIALLOC WOODLANDS GOLF CLUB,-38.0000,145.1000,1910,52.61
MORDIALLOC WOODLANDS GOLF CLUB,-38.0000,145.1000,1930,53.94
MORDIALLOC WOODLANDS GOLF CLUB,-38.0000,145.1000,1950,56.09
MORDIALLOC WOODLANDS GOLF CLUB,-38.0000,145.1000,1960,58.57
MORDIALLOC WOODLANDS GOLF CLUB,-38.0000,145.1000,2030,54.66
MORNINGTON,-38.2358,145.0667,1870,66.11
MORNINGTON,-38.2358,145.0667,1890,67.94
MORNINGTON,-38.2358,145.0667,1900,57.65
MORNINGTON,-38.2358,145.0667,1910,58.95
MORNINGTON,-38.2358,145.0667,1920,59.1
MORNINGTON,-38.2358,145.0667,1930,57.13
MORNINGTON,-38.2358,145.0667,1940,59.11
MORNINGTON,-38.2358,145.0667,1950,57.56
MORNINGTON,-38.2358,145.0667,1960,66.34
MORNINGTON,-38.2358,145.0667,1970,61.54
MORNINGTON,-38.2358,145.0667,1980,62.06
MORNINGTON,-38.2358,145.0667,1990,56.88
MORNINGTON,-38.2358,145.0667,2000,65.71
MORNINGTON,-38.2358,145.0667,2010,56.43
MORNINGTON,-38.2358,145.0667,2020,60.46
MORNINGTON,-38.2358,145.0667,2030,60.67
MOUNT BURNETT,-37.9833,145.5167,1940,83.93
MOUNT BURNETT,-37.9833,145.5167,1950,94.55
MOUNT BURNETT,-37.9833,145.5167,1960,106.85
MOUNT BURNETT,-37.9833,145.5167,1970,93.2
MOUNT BURNETT,-37.9833,145.5167,2030,96.58
MOUNT DANDENONG,-37.8167,145.3333,1950,113.3
MOUNT DANDENONG,-37.8167,145.3333,1960,133.19
MOUNT DANDENONG,-37.8167,145.3333,2030,121.53
MOUNT ELIZA,-38.2000,145.1000,1930,63.64
MOUNT ELIZA,-38.2000,145.1000,1940,54.13
MOUNT ELIZA,-38.2000,145.1000,1950,55.52
MOUNT ELIZA,-38.2000,145.1000,1960,60.69
MOUNT ELIZA,-38.2000,145.1000,1970,60.05
MOUNT ELIZA,-38.2000,145.1000,2030,57.98
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1890,73.51
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1900,61.8
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1910,59.73
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1920,59.42
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1930,53.96
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1940,59.06
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,1950,65.1
MURRUMBEENA LEEDS GROVE,-37.9000,145.1000,2030,62.01
NAR NAR GOON NORTH,-38.0000,145.5000,1920,76.84
NAR NAR GOON NORTH,-38.0000,145.5000,1940,75.79
NAR NAR GOON NORTH,-38.0000,145.5000,1950,76.18
NAR NAR GOON NORTH,-38.0000,145.5000,2030,76.16
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1870,79.99
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1880,85.76
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1890,80.78
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1900,68.52
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1910,74.65
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1920,78.69
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1930,76.98
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1940,77.01
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1950,75.15
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1960,85.56
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1970,78.03
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1980,75.96
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,1990,72.2
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,2000,75.59
NARRE WARREN NORTH (NARRE WARREN NORTH,-37.9886,145.3319,2030,76.04
NARRE WARREN (BRECHIN),-38.0333,145.3000,1940,58.03
NARRE WARREN (BRECHIN),-38.0333,145.3000,1950,63.71
NARRE WARREN (BRECHIN),-38.0333,145.3000,1960,75.99
NARRE WARREN (BRECHIN),-38.0333,145.3000,1970,65.29
NARRE WARREN (BRECHIN),-38.0333,145.3000,1980,67.91
NARRE WARREN (BRECHIN),-38.0333,145.3000,2030,66.85
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1940,69.37
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1950,66.66
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1960,70.38
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1970,65.74
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1980,66.45
NEEDLES EYE (VENTNOR),-38.4831,145.2100,1990,62.89
NEEDLES EYE (VENTNOR),-38.4831,145.2100,2030,66.95
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1920,59.72
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1930,55.41
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1940,54.57
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1950,55.67
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1960,69.81
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1970,61.57
OAKLEIGH (METROPOLITAN GOLF CLUB),-37.9142,145.0935,1980,65.14
